customer_id,tenure,monthly_charges,total_charges,support_calls,contract_type,internet_service,payment_method,churn
CUST-3842,38,95.83026172105185,3545.335779838052,2,Month-to-month,DSL,Credit card (automatic),0
CUST-3843,31,99.3632414255581,3079.1558216017183,3,One year,No,Electronic check,0
CUST-3844,24,81.64608782287975,1954.1390594192385,4,Two year,DSL,Bank transfer (automatic),0
CUST-3845,49,118.59226589700178,5839.480971416978,3,Month-to-month,No,Mailed check,1
CUST-3846,32,83.99563851145705,2681.0642941459078,3,Two year,DSL,Credit card (automatic),0
CUST-3847,55,106.02532863997044,5881.678309833472,4,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-3848,58,114.57846462409557,6716.478932432088,7,Two year,Fiber optic,Electronic check,0
CUST-3849,3,112.9858500500561,393.27550037628276,3,Two year,No,Bank transfer (automatic),0
CUST-3850,69,58.14153437833565,3977.9353694274905,2,Two year,Fiber optic,Credit card (automatic),0
CUST-3851,10,27.866205831425866,378.39956297557507,3,Month-to-month,DSL,Electronic check,0
CUST-3852,25,37.18737025392468,874.899778066952,1,Two year,DSL,Mailed check,0
CUST-3853,68,25.92233053966075,1801.3914944810474,0,Month-to-month,No,Bank transfer (automatic),0
CUST-3854,61,30.539693482914004,1923.495942590897,2,Month-to-month,DSL,Electronic check,0
CUST-3855,29,38.465124589369765,1222.54129506518,3,Month-to-month,DSL,Bank transfer (automatic),1
CUST-3856,19,54.10943165874018,1081.5355175393893,2,Month-to-month,No,Electronic check,1
CUST-3857,43,74.35396465750757,3162.397388852605,1,One year,No,Credit card (automatic),0
CUST-3858,66,91.1682059355086,6066.092595102061,3,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3859,61,41.092733610651194,2503.0487438684395,3,Two year,No,Credit card (automatic),0
CUST-3860,43,87.25224042381393,3810.1242115673663,1,One year,Fiber optic,Mailed check,0
CUST-3861,25,90.42590745024197,2273.4526072453154,3,Two year,DSL,Electronic check,1
CUST-3862,20,75.86223368661895,1591.8450357241354,4,Two year,Fiber optic,Electronic check,1
CUST-3863,48,110.36178697987106,5301.957402299066,1,Two year,DSL,Mailed check,0
CUST-3864,24,31.099481392181065,796.5311950048273,0,Month-to-month,No,Credit card (automatic),0
CUST-3865,11,37.712145760241945,387.1154819745047,2,One year,DSL,Credit card (automatic),0
CUST-3866,55,62.86648243894848,3519.9855318983346,1,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3867,28,32.671273523423885,810.6364250108339,1,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-3868,69,76.62961437240874,5325.92061782192,2,Month-to-month,No,Credit card (automatic),0
CUST-3869,63,59.84004666094244,3791.5238425116,3,One year,Fiber optic,Credit card (automatic),1
CUST-3870,59,48.45957945359184,2869.8909468027346,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3871,5,36.99898130176373,79.86139436183718,2,Month-to-month,DSL,Mailed check,1
CUST-3872,51,53.53382383482103,2708.760171652762,4,Month-to-month,Fiber optic,Mailed check,1
CUST-3873,21,80.7959350832342,1760.1750344340014,3,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3874,12,77.57852108894116,892.095909780222,1,One year,Fiber optic,Credit card (automatic),0
CUST-3875,50,36.36240002102338,1748.0067394056036,0,One year,Fiber optic,Electronic check,0
CUST-3876,4,32.49198107406334,79.47707757781914,7,Two year,No,Mailed check,0
CUST-3877,42,22.66767626088725,1014.8106964069808,1,Month-to-month,No,Bank transfer (automatic),0
CUST-3878,38,21.242559379393228,833.4300242638544,1,Month-to-month,No,Bank transfer (automatic),0
CUST-3879,25,107.98104357196851,2773.9325627553285,4,Month-to-month,DSL,Bank transfer (automatic),1
CUST-3880,14,24.508885600538992,381.23038329299015,2,Two year,Fiber optic,Electronic check,0
CUST-3881,32,93.12211098732463,2939.804601528451,2,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3882,11,107.1985096244957,1273.7705975198105,4,Month-to-month,DSL,Bank transfer (automatic),1
CUST-3883,61,29.805784856245758,1790.9485967433066,0,Month-to-month,Fiber optic,Mailed check,0
CUST-3884,18,63.63014238330176,1107.2787750203645,4,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-3885,27,116.23029831742767,3154.0804436739613,3,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3886,55,103.41386605235851,5711.7903932995505,4,One year,Fiber optic,Credit card (automatic),0
CUST-3887,54,68.9704031857855,3769.416429051487,1,One year,Fiber optic,Electronic check,0
CUST-3888,21,96.25711127915528,2007.6952097107178,1,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-3889,44,103.33776244316638,4620.47612493846,2,Month-to-month,No,Bank transfer (automatic),0
CUST-3890,5,54.80269631887193,244.55896868110815,2,Month-to-month,Fiber optic,Electronic check,0
CUST-3891,41,109.2152916869961,4426.143947637272,2,One year,DSL,Electronic check,1
CUST-3892,59,67.04733196771568,3860.980134667727,1,Two year,DSL,Mailed check,0
CUST-3893,54,72.780736355883,3921.614766207235,2,Two year,No,Mailed check,0
CUST-3894,22,119.9707637821831,2684.1722709787878,3,Month-to-month,DSL,Electronic check,1
CUST-3895,65,104.33029661521613,6820.272934075294,4,One year,Fiber optic,Bank transfer (automatic),0
CUST-3896,64,56.177000577298,3613.7827526194496,1,Two year,Fiber optic,Electronic check,0
CUST-3897,71,21.034559647269994,1472.426005158178,2,One year,DSL,Credit card (automatic),0
CUST-3898,4,82.61740737938946,395.3047168652757,4,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-3899,65,90.39134261281077,5881.982363973611,2,One year,Fiber optic,Electronic check,0
CUST-3900,15,85.08026901433797,1298.3278023110693,3,One year,Fiber optic,Mailed check,1
CUST-3901,22,116.78623511632131,2513.113021900565,4,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-3902,47,106.29710273321443,4905.301430223292,2,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3903,46,64.88316931806486,3030.162166611426,0,One year,Fiber optic,Mailed check,0
CUST-3904,14,26.285748747238095,496.33436527378126,3,Two year,Fiber optic,Bank transfer (automatic),0
CUST-3905,50,67.60587695019969,3404.9166742764155,0,Two year,No,Credit card (automatic),0
CUST-3906,20,88.9244019962023,1824.313368813617,4,Month-to-month,No,Credit card (automatic),0
CUST-3907,50,80.77098082270047,4083.298581091496,2,One year,Fiber optic,Electronic check,0
CUST-3908,33,73.81370677108849,2442.0045580975534,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3909,59,66.88189580152414,3870.8328242988455,3,Two year,No,Bank transfer (automatic),0
CUST-3910,43,49.37618730273863,2162.379963497395,1,Month-to-month,DSL,Electronic check,0
CUST-3911,12,47.734676172462926,651.7522344347145,2,Month-to-month,No,Credit card (automatic),0
CUST-3912,40,70.02314789258018,2830.6885093117025,0,Month-to-month,Fiber optic,Mailed check,1
CUST-3913,20,36.060314642964904,713.4384258086761,3,One year,DSL,Mailed check,0
CUST-3914,38,54.068542357480155,2079.432436320561,1,Month-to-month,No,Electronic check,0
CUST-3915,3,52.39792747100996,157.93282950467375,7,One year,DSL,Electronic check,1
CUST-3916,28,78.71328015842009,2273.749440259616,4,Month-to-month,DSL,Electronic check,0
CUST-3917,56,26.668230036302457,1508.6129166798898,1,Month-to-month,DSL,Credit card (automatic),0
CUST-3918,13,102.96686802650952,1379.3413405446888,2,Month-to-month,No,Mailed check,0
CUST-3919,66,76.23783803844022,5093.05502678059,4,Month-to-month,No,Electronic check,0
CUST-3920,37,87.08266807759354,3263.085460316833,2,Month-to-month,Fiber optic,Electronic check,1
CUST-3921,49,90.30939037594328,4433.278597705204,2,One year,Fiber optic,Mailed check,0
CUST-3922,66,49.14841368425365,3173.2832305133256,0,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3923,36,67.03715673848666,2440.351280443576,3,Month-to-month,No,Bank transfer (automatic),0
CUST-3924,54,115.62459558696672,6295.231097255016,1,One year,Fiber optic,Credit card (automatic),1
CUST-3925,26,96.67052379968149,2438.2526384164057,4,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-3926,40,116.95568752231853,4704.212841445624,3,One year,No,Mailed check,0
CUST-3927,43,94.62543451462884,4074.427976942737,2,Two year,DSL,Mailed check,0
CUST-3928,22,37.56001397085174,718.1019075998248,0,Month-to-month,No,Bank transfer (automatic),0
CUST-3929,20,26.453588384467622,550.7807887076455,1,One year,DSL,Mailed check,0
CUST-3930,8,77.76614367196636,696.2782664095796,3,One year,Fiber optic,Bank transfer (automatic),1
CUST-3931,29,55.78132797026095,1624.1329025548323,2,Month-to-month,Fiber optic,Mailed check,0
CUST-3932,40,47.54579101381702,1802.9871246167456,1,One year,Fiber optic,Electronic check,0
CUST-3933,30,100.72109964254174,3044.5694614731055,2,Month-to-month,Fiber optic,Mailed check,1
CUST-3934,55,56.69932670819473,3178.3256681626835,1,Month-to-month,DSL,Electronic check,0
CUST-3935,16,51.70009697343039,789.5842039569227,0,Two year,Fiber optic,Electronic check,0
CUST-3936,46,104.99875931690104,4822.932602642871,2,One year,Fiber optic,Mailed check,1
CUST-3937,62,104.62873364864602,6473.487989733291,5,Two year,DSL,Bank transfer (automatic),0
CUST-3938,7,55.63666377550566,398.9330083455739,3,One year,No,Electronic check,1
CUST-3939,45,103.24987009859662,4631.198989020803,3,Month-to-month,No,Electronic check,0
CUST-3940,59,105.07784903326605,6270.514551342632,3,One year,DSL,Mailed check,0
CUST-3941,56,62.39305350296662,3563.662088675516,2,One year,Fiber optic,Electronic check,0
CUST-3942,48,26.647313020917156,1252.2954320216638,1,One year,No,Credit card (automatic),0
CUST-3943,27,20.15846444663401,615.1601777869043,4,Two year,DSL,Credit card (automatic),0
CUST-3944,53,72.3292462888995,3754.458549527246,0,Two year,No,Credit card (automatic),0
CUST-3945,35,54.40754933703557,1867.1575281725345,4,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3946,51,119.7131894158366,6139.993602386276,1,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3947,37,97.24109996272843,3605.794493457938,2,One year,No,Bank transfer (automatic),0
CUST-3948,57,96.12754563504124,5489.999703345725,1,One year,DSL,Electronic check,0
CUST-3949,8,115.52427682873437,946.6082665649897,4,One year,Fiber optic,Bank transfer (automatic),1
CUST-3950,20,108.77243978933208,2154.7787275530013,2,Month-to-month,DSL,Mailed check,0
CUST-3951,53,51.81874794563887,2812.5763429352555,1,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3952,12,36.59872216038764,477.51557005810923,2,Month-to-month,DSL,Credit card (automatic),1
CUST-3953,49,94.58922650654823,4633.381103134969,1,One year,DSL,Mailed check,0
CUST-3954,17,57.8273893682873,1033.0678900314986,1,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-3955,64,67.31726516309564,4334.812453714808,1,One year,No,Electronic check,0
CUST-3956,42,83.03977312748269,3479.2603606947314,3,Two year,DSL,Credit card (automatic),0
CUST-3957,29,110.78726769352407,3202.2834309806826,1,Month-to-month,Fiber optic,Electronic check,0
CUST-3958,19,61.908775367096595,1122.5431009710073,2,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-3959,11,98.33168902193613,1054.7847198975023,3,Month-to-month,No,Bank transfer (automatic),0
CUST-3960,50,46.833979127465746,2336.170222205943,2,Month-to-month,Fiber optic,Mailed check,1
CUST-3961,71,89.79717909236136,6383.5374133877285,2,Month-to-month,No,Electronic check,1
CUST-3962,58,20.157942107791186,1127.3664642997462,0,Month-to-month,Fiber optic,Mailed check,0
CUST-3963,34,107.15072134906347,3648.889737893066,4,One year,Fiber optic,Bank transfer (automatic),1
CUST-3964,20,23.03795799544625,437.3991841652348,1,Month-to-month,DSL,Electronic check,0
CUST-3965,50,91.27537547625842,4531.858378489229,4,One year,DSL,Electronic check,1
CUST-3966,10,24.62581892612839,275.90243078764763,1,Two year,Fiber optic,Electronic check,0
CUST-3967,32,46.624569939400345,1504.346021754495,1,Month-to-month,No,Mailed check,0
CUST-3968,52,69.7202403556553,3622.474708481098,1,Two year,Fiber optic,Mailed check,0
CUST-3969,15,61.99386853482382,959.1688262954879,1,Month-to-month,No,Bank transfer (automatic),0
CUST-3970,3,39.183611460101055,57.12979274969376,1,Month-to-month,DSL,Credit card (automatic),0
CUST-3971,37,53.38149117092374,1918.7424231046448,2,One year,Fiber optic,Credit card (automatic),1
CUST-3972,40,92.7706370060967,3694.3152386900038,1,Month-to-month,DSL,Credit card (automatic),0
CUST-3973,40,86.92570925796483,3471.8605445826583,1,Month-to-month,No,Bank transfer (automatic),0
CUST-3974,56,27.181458376391568,1560.3766825261243,1,Month-to-month,DSL,Electronic check,0
CUST-3975,23,94.73158255728863,2147.439466630701,2,Two year,DSL,Mailed check,0
CUST-3976,11,25.304588119702835,248.02355451202376,1,Month-to-month,Fiber optic,Electronic check,0
CUST-3977,64,74.29263890997844,4809.176691211759,1,Two year,DSL,Electronic check,1
CUST-3978,8,46.00627480421907,313.8882353734668,4,One year,No,Mailed check,0
CUST-3979,56,78.76901275598189,4461.8569576841855,1,Month-to-month,DSL,Credit card (automatic),0
CUST-3980,60,46.132839594090186,2768.4047821039926,2,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3981,10,118.4957969625831,1146.0498328916722,5,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-3982,39,50.97281837275319,1933.136291082811,3,Month-to-month,No,Electronic check,0
CUST-3983,28,44.1960635674496,1228.1490890609998,0,Month-to-month,Fiber optic,Mailed check,0
CUST-3984,49,47.8465290915346,2377.111313286838,2,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3985,36,109.64728572592954,3946.6163173712002,2,Month-to-month,Fiber optic,Mailed check,0
CUST-3986,13,83.62188286693447,1132.9497520068185,2,Month-to-month,DSL,Mailed check,0
CUST-3987,36,93.06840974207765,3394.891970118336,2,One year,DSL,Credit card (automatic),0
CUST-3988,26,111.80105100943504,2947.095631326348,4,Month-to-month,DSL,Mailed check,0
CUST-3989,4,111.18724848450074,487.1435186606322,2,Two year,No,Credit card (automatic),0
CUST-3990,64,93.89458465787276,5982.5798308444055,1,Month-to-month,Fiber optic,Electronic check,0
CUST-3991,38,39.78244288413229,1550.797399373545,0,One year,Fiber optic,Credit card (automatic),0
CUST-3992,22,104.33733206750055,2401.9753695305753,1,Two year,No,Electronic check,1
CUST-3993,2,40.37760341910637,129.62255476225795,1,Month-to-month,Fiber optic,Electronic check,1
CUST-3994,31,94.28988140984319,2903.600794717558,6,One year,DSL,Mailed check,1
CUST-3995,11,88.56030665448743,945.1638681015086,2,Month-to-month,No,Mailed check,1
CUST-3996,46,95.88888501404466,4416.584747839311,1,Two year,No,Mailed check,0
CUST-3997,62,73.26856807138157,4581.188095313281,4,One year,Fiber optic,Credit card (automatic),0
CUST-3998,69,83.87261822492196,5796.143699156094,2,Month-to-month,DSL,Bank transfer (automatic),0
CUST-3999,64,115.33200804342553,7325.888867018969,4,One year,DSL,Electronic check,1
CUST-4000,10,30.10885941742149,338.98893601588844,2,One year,Fiber optic,Mailed check,0
CUST-4001,40,50.884727478162,2082.299654039484,1,Month-to-month,Fiber optic,Mailed check,0
CUST-4002,24,81.13570130983824,1903.3680380260223,1,Two year,No,Electronic check,0
CUST-4003,44,116.40541301314893,5169.87938125801,3,One year,Fiber optic,Bank transfer (automatic),0
CUST-4004,60,29.557444766260115,1779.519541519828,2,Month-to-month,DSL,Electronic check,0
CUST-4005,62,22.254922153008643,1404.1741975522773,0,Two year,DSL,Credit card (automatic),0
CUST-4006,17,25.5749598470328,459.99442946664755,3,Month-to-month,Fiber optic,Mailed check,0
CUST-4007,65,25.240568646119883,1655.0397772771137,2,One year,Fiber optic,Bank transfer (automatic),0
CUST-4008,57,110.78158577774043,6294.593689352688,3,Month-to-month,DSL,Credit card (automatic),0
CUST-4009,55,92.12579079338248,5091.918008170112,3,Two year,DSL,Electronic check,0
CUST-4010,53,87.71063661962783,4650.967164391319,3,One year,DSL,Mailed check,0
CUST-4011,56,72.25728202618095,4062.8826524132915,3,One year,Fiber optic,Electronic check,0
CUST-4012,9,98.19526169721519,870.1158613036653,4,Two year,Fiber optic,Mailed check,1
CUST-4013,22,35.56479927615908,802.1821070667315,3,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-4014,13,59.19411897884374,769.499961454222,2,Month-to-month,Fiber optic,Electronic check,1
CUST-4015,48,69.00042507643435,3261.907721538023,3,One year,Fiber optic,Bank transfer (automatic),0
CUST-4016,18,31.040949767672625,585.5829370941681,3,Month-to-month,DSL,Mailed check,0
CUST-4017,40,61.9513709337517,2532.072198936362,0,Month-to-month,Fiber optic,Mailed check,0
CUST-4018,17,51.65017792626203,898.5867807035677,0,One year,Fiber optic,Credit card (automatic),0
CUST-4019,15,23.558214579346263,344.8462736692498,1,One year,Fiber optic,Mailed check,0
CUST-4020,15,33.673540272923525,525.5243644796994,3,Month-to-month,DSL,Mailed check,0
CUST-4021,63,96.40368231674718,6040.438528068356,3,Two year,DSL,Mailed check,0
CUST-4022,39,21.803790950464446,890.4873463649096,1,One year,Fiber optic,Bank transfer (automatic),0
CUST-4023,13,113.42532990963612,1519.2334716696982,1,Two year,DSL,Mailed check,0
CUST-4024,32,28.642463244723743,915.3031714645053,3,Two year,DSL,Credit card (automatic),0
CUST-4025,9,99.92380942034582,906.081105267579,5,Month-to-month,Fiber optic,Electronic check,1
CUST-4026,40,109.86165409434707,4344.462746401099,3,One year,No,Electronic check,0
CUST-4027,20,114.1135584850447,2312.0098486578718,1,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-4028,63,106.74770234959726,6714.48854306735,2,Two year,Fiber optic,Electronic check,1
CUST-4029,44,48.75500394254432,2019.0559271616985,1,One year,DSL,Electronic check,0
CUST-4030,38,53.308713133847704,2032.2840472202602,0,Month-to-month,Fiber optic,Electronic check,0
CUST-4031,60,62.654569861007595,3754.680605164694,2,Two year,Fiber optic,Credit card (automatic),0
CUST-4032,71,33.92966894071008,2359.4162270633847,2,One year,No,Electronic check,0
CUST-4033,48,22.227245506722387,1116.4878695831046,0,Two year,DSL,Electronic check,0
CUST-4034,18,106.91216142810346,1903.7566405323928,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-4035,16,75.41287162104564,1171.0497687811276,0,Two year,No,Credit card (automatic),0
CUST-4036,55,80.87229421782163,4504.129370326064,4,One year,Fiber optic,Bank transfer (automatic),0
CUST-4037,39,112.69884748177954,4416.41264543838,2,One year,Fiber optic,Credit card (automatic),1
CUST-4038,68,86.51201781136157,5834.926352737151,1,Two year,Fiber optic,Credit card (automatic),0
CUST-4039,59,89.08535043398135,5256.417382565794,4,One year,DSL,Mailed check,0
CUST-4040,62,98.69686484367422,6080.989001863773,1,One year,Fiber optic,Electronic check,0
CUST-4041,13,31.63484498574038,349.38690850563125,0,Month-to-month,DSL,Bank transfer (automatic),0
CUST-4042,6,56.01621532137915,270.5920310989944,2,Two year,Fiber optic,Mailed check,0
CUST-4043,60,116.82079277033662,7044.445543855052,3,One year,DSL,Electronic check,0
CUST-4044,14,112.29300781006066,1533.400041822559,1,Two year,Fiber optic,Credit card (automatic),1
CUST-4045,54,108.40752963101848,5805.841907307108,2,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-4046,4,65.20885103389725,250.5324752324626,1,Month-to-month,No,Credit card (automatic),0
CUST-4047,39,105.71929535868057,4252.408949955228,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-4048,25,24.83958819457656,645.3507648162442,1,Two year,DSL,Electronic check,0
CUST-4049,32,34.85174242571175,1157.3035352419604,3,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-4050,59,61.39676984840541,3576.039626009893,4,Month-to-month,DSL,Bank transfer (automatic),0
CUST-4051,63,68.33920666821264,4327.769028062218,3,One year,Fiber optic,Mailed check,0
CUST-4052,38,46.350715352085686,1762.095273459483,1,Month-to-month,DSL,Credit card (automatic),0
CUST-4053,53,55.647667084778746,2915.159964517415,4,Two year,DSL,Electronic check,0
CUST-4054,67,36.277610102536876,2420.719173451496,1,One year,Fiber optic,Bank transfer (automatic),0
CUST-4055,28,68.91340317159072,1898.4499998363053,2,Two year,Fiber optic,Electronic check,0
CUST-4056,3,99.38432928678613,305.7455587595058,3,Month-to-month,DSL,Credit card (automatic),0
CUST-4057,22,86.13603936613057,1885.1641053442556,1,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-4058,38,30.779224736554127,1138.6060329258933,1,Month-to-month,No,Electronic check,1
CUST-4059,62,68.7581603396716,4251.678045181813,0,One year,Fiber optic,Electronic check,0
CUST-4060,57,89.7646382779725,5160.904076724188,2,Month-to-month,Fiber optic,Mailed check,0
CUST-4061,6,72.98952965539412,381.0805803850915,2,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-4062,32,59.167559653554896,1866.8525242900564,2,Two year,Fiber optic,Electronic check,0
CUST-4063,10,82.19144212838782,839.0442360377486,3,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-4064,3,116.86386653002755,321.1781794495294,5,One year,Fiber optic,Credit card (automatic),0
CUST-4065,59,29.490790976607798,1803.2565629386497,2,One year,Fiber optic,Bank transfer (automatic),0
CUST-4066,49,59.00160607475607,2948.91603912699,0,Month-to-month,Fiber optic,Electronic check,0
CUST-4067,59,60.66058530460956,3639.4675095209427,4,One year,Fiber optic,Credit card (automatic),0
CUST-4068,31,77.6967310468371,2441.4068219836045,1,One year,Fiber optic,Credit card (automatic),0
CUST-4069,69,35.21746018819179,2478.8540329038497,2,Month-to-month,Fiber optic,Electronic check,0
CUST-4070,62,37.66430298704695,2336.3808723160378,0,Month-to-month,Fiber optic,Mailed check,0
CUST-4071,52,48.53613859978547,2495.6143223657423,1,Two year,DSL,Credit card (automatic),0
CUST-4072,41,115.58700432685195,4713.690040349091,3,Month-to-month,DSL,Mailed check,0
CUST-4073,31,93.41085812309026,2818.179774273261,3,One year,No,Credit card (automatic),0
CUST-4074,22,86.16933016915031,1878.2567057509277,2,One year,Fiber optic,Credit card (automatic),0
CUST-4075,4,101.69576873942623,392.28384536610986,4,Month-to-month,Fiber optic,Mailed check,0
CUST-4076,13,32.757646891669296,417.3267609432336,2,Two year,Fiber optic,Credit card (automatic),0
CUST-4077,45,105.93328197237517,4893.118395972091,1,Month-to-month,Fiber optic,Electronic check,0
CUST-4078,42,79.48327138875041,3302.023351151355,5,Month-to-month,No,Electronic check,1
CUST-4079,49,53.53290074589354,2612.145403965407,1,One year,Fiber optic,Electronic check,0
CUST-4080,20,101.58552557456903,2139.439589932365,2,Month-to-month,DSL,Mailed check,0
CUST-4081,54,100.25645343486241,5379.443945061778,4,One year,Fiber optic,Electronic check,0
CUST-4082,36,104.57085817167271,3713.080892197364,1,Two year,No,Electronic check,1
CUST-4083,1,31.551790010698216,22.010861323075858,3,Month-to-month,DSL,Electronic check,0
CUST-4084,15,116.9361244995776,1719.4840240003316,4,Month-to-month,Fiber optic,Mailed check,1
CUST-4085,17,115.96261537897311,2025.9818184980813,3,Month-to-month,No,Credit card (automatic),1
CUST-4086,24,55.746964550174155,1345.452425048041,2,Two year,No,Bank transfer (automatic),0
CUST-4087,58,26.589401821191963,1487.5046993033084,1,Month-to-month,Fiber optic,Credit card (automatic),0
CUST-4088,23,36.70556694687857,860.1921146684717,2,Month-to-month,Fiber optic,Electronic check,1
CUST-4089,46,119.2830825444697,5496.716887231347,2,One year,Fiber optic,Mailed check,0
CUST-4090,8,76.30129431716631,541.7497189671941,4,Month-to-month,DSL,Electronic check,1
CUST-4091,59,55.6621798826052,3306.3714602825003,1,Month-to-month,Fiber optic,Mailed check,0
CUST-4092,59,48.82026938500388,2905.36437431213,0,Two year,No,Bank transfer (automatic),0
CUST-4093,13,45.69917353109476,526.7834044283812,1,Month-to-month,DSL,Bank transfer (automatic),0
CUST-4094,39,86.4152765054482,3309.6105240695165,2,Month-to-month,No,Electronic check,0
CUST-4095,28,61.93878315196859,1716.7828563036232,1,Month-to-month,DSL,Electronic check,1
CUST-4096,61,116.54106993686116,7077.901679928201,1,Two year,DSL,Electronic check,1
CUST-4097,16,88.38430306453614,1443.9699364182457,1,Month-to-month,Fiber optic,Bank transfer (automatic),1
CUST-4098,2,99.20445910489612,176.77189177702235,3,Month-to-month,No,Electronic check,1
CUST-4099,17,49.274154858315995,828.8612230630912,0,Month-to-month,DSL,Bank transfer (automatic),0
CUST-4100,30,27.918640910862585,784.6344368461014,0,Two year,DSL,Electronic check,0
CUST-4101,13,68.7822837381881,941.5952787074149,4,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-4102,13,51.458154654622724,630.9801129540027,2,Month-to-month,No,Mailed check,0
CUST-4103,43,40.208316500792364,1677.3682663245465,2,One year,Fiber optic,Electronic check,0
CUST-4104,21,115.26421308008614,2423.1338670913965,5,Month-to-month,No,Bank transfer (automatic),1
CUST-4105,55,64.39882143420303,3595.6172532500073,1,Two year,Fiber optic,Mailed check,0
CUST-4106,40,37.470859204878565,1521.4831009474196,0,One year,DSL,Credit card (automatic),0
CUST-4107,15,39.86506526811391,569.7464093771215,1,Month-to-month,No,Bank transfer (automatic),0
CUST-4108,52,48.0709742464594,2479.4354811014227,2,One year,DSL,Bank transfer (automatic),0
CUST-4109,53,119.93162681897128,6288.905106014729,1,Month-to-month,DSL,Bank transfer (automatic),0
CUST-4110,52,46.80115005195973,2529.89953241521,3,Month-to-month,Fiber optic,Mailed check,0
CUST-4111,30,52.88018045784536,1663.9915376321585,1,One year,Fiber optic,Bank transfer (automatic),0
CUST-4112,33,85.93281279840014,2850.2025688717217,4,Month-to-month,DSL,Electronic check,1
CUST-4113,57,49.39613764102983,2814.973618167344,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-4114,52,41.58042510596934,2105.875703926902,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-4115,9,35.86371866495987,315.4808572489412,3,Two year,Fiber optic,Bank transfer (automatic),1
CUST-4116,54,51.26826650277922,2813.045199144825,1,Two year,Fiber optic,Electronic check,0
CUST-4117,1,30.59156896287735,67.0569512555571,2,Month-to-month,DSL,Electronic check,0
CUST-4118,44,21.86465864147829,939.5149883923012,2,Month-to-month,Fiber optic,Bank transfer (automatic),0
CUST-4119,9,100.46416973346773,944.2144789582669,3,Two year,DSL,Mailed check,0
CUST-4120,32,33.78949424145765,1139.1181036780047,1,One year,Fiber optic,Electronic check,0
CUST-4121,15,97.59768498152422,1465.6942387993276,3,Month-to-month,Fiber optic,Electronic check,1
CUST-4122,12,99.75424789866598,1246.1443117283243,1,One year,Fiber optic,Mailed check,0
CUST-4123,57,73.7919526329243,4288.657712436701,1,Month-to-month,Fiber optic,Electronic check,0
CUST-4124,8,50.96819583129514,503.50970527376086,3,One year,Fiber optic,Credit card (automatic),0
CUST-4125,27,34.503273374988844,901.5674700194536,0,Two year,Fiber optic,Electronic check,0
CUST-4126,62,93.68051067209991,5830.360513886072,1,Month-to-month,Fiber optic,Electronic check,0
CUST-4127,12,80.13869859817859,996.8335141083156,2,One year,Fiber optic,Electronic check,0
CUST-4128,65,85.5453456493564,5559.501848131418,3,One year,Fiber optic,Electronic check,0
CUST-4129,42,20.866908984513103,938.5919444196829,0,Two year,DSL,Bank transfer (automatic),1
CUST-4130,62,112.75170157078246,6993.398581438674,3,Month-to-month,DSL,Electronic check,0
CUST-4131,11,26.629018744655024,285.2775936208559,2,Two year,Fiber optic,Electronic check,0
CUST-4132,43,56.68058851400057,2371.5421231037853,1,Month-to-month,Fiber optic,Credit card (automatic),1
CUST-4133,17,60.27116496517002,940.1070768040062,2,Month-to-month,DSL,Electronic check,0
CUST-4134,32,20.135552449794886,626.8296824524493,1,Month-to-month,DSL,Electronic check,1
